project,file,line,key_path,value_snippet,issue_type,severity,suggested_fix_hint
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,988,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,990,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,997,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,998,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1000,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1007,(line),"""value_snippet"": ""\""value_snippet\"": \""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1008,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1010,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1017,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1018,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1020,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1027,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1028,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1030,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1037,(line),"""value_snippet"": ""\""value_snippet\"": \""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1038,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1040,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1047,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1048,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1050,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1057,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1058,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1060,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1067,(line),"""value_snippet"": ""\""value_snippet\"": \""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1068,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1070,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1077,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1078,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1080,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1087,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1088,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1090,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1097,(line),"""value_snippet"": ""\""value_snippet\"": \""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1098,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1100,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1107,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1108,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1110,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1117,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1118,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1120,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1127,(line),"""value_snippet"": ""\""value_snippet\"": \""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1128,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1130,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1137,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1138,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1140,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1147,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1148,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1150,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1157,(line),"""value_snippet"": ""\""value_snippet\"": \""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1158,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1160,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1167,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1168,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1170,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1177,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1178,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1180,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1187,(line),"""value_snippet"": ""\""value_snippet\"": \""| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/",placeholder,MEDIUM,Replace placeholder token in documentation/source.
